name,city,county,area,enrollment,championship_group,division_area,source,old_class,program_id,private,source_territory,notes
Edgewater,Madrigal,Halbrook,Halbrook Basin,672.0,4A,JHSAA,current,4A,Lucía Quiñones|girls,0,,
Ravenwood,Blackpine,Antler,Alderwold,671.0,4A,JHSAA,current,4A,Blackpine North|girls,0,,
Fontainebleau,Halbrook,Halbrook,Halbrook Basin,668.0,4A,JHSAA,current,4A,Vasquez North|girls,0,,
Earl Warren,Fort Weller,Weller,Selquah,667.0,4A,JHSAA,current,4A,Isaiah Booker|girls,0,,
Arroyo Water District,Llerena,Halbrook,Halbrook Basin,661.0,4A,JHSAA,current,4A,Anya Belov|girls,0,,
Marlow,St. Varian,Marlow,Ashbury Metro,655.0,4A,JHSAA,current,4A,Gabriel Montoya|girls,0,,
Cahokia Mounds Catholic,Belmonte,Halbrook,Halbrook Basin,651.0,4A,JHSAA,current,4A,St. Basil Academy|girls,1,,
Walter-Kenny,Belyakov,Vance,Halbrook Basin,651.0,4A,JHSAA,current,4A,Belyakov Academy of Music and Media|girls,1,,
Fellows Mill,Fellows Mill,Sablewood,Gold Valley,647.0,4A,JHSAA,current,4A,Fellows Mill|girls,0,,
Gagarin,Gagarin,Sablewood,Gold Valley,644.0,4A,JHSAA,current,4A,Gagarin|girls,0,,
Toussaint,Halbrook,Halbrook,Halbrook Basin,642.0,4A,JHSAA,current,4A,Northside Christian North|girls,0,,
Cañada Irrigation,Rye,Marlow,Ashbury Metro,640.0,4A,JHSAA,current,4A,Teresa Escobedo|girls,0,,
Bois Rouge,Belyakov,Vance,Halbrook Basin,639.0,4A,JHSAA,current,4A,Viktor Antonov North|girls,0,,
Trinity Catholic,Summervale,Juniper,Juniper Highlands,634.0,4A,JHSAA,current,4A,Trinity Catholic|girls,1,,
Woodrow Wilson,Belmonte,Halbrook,Halbrook Basin,629.0,4A,JHSAA,current,4A,Belmonte Technical Arts Academy|girls,0,,
Borondón Mesa,San Borondón,San Marcos,Sebastian Cape,628.0,4A,JHSAA,current,4A,San Borondón East|girls,0,,
Westfield Friends,Fort Meriwether,Weller,Selquah,623.0,4A,JHSAA,current,4A,Fort Meriwether Foundry High North|girls,1,,
Doyle Pass,Doyle Pass,Rimrock,Juniper Highlands,620.0,4A,JHSAA,current,4A,Doyle Junction|girls,0,,
La Savane,Belyakov,Vance,Halbrook Basin,616.0,4A,JHSAA,current,4A,Sycamore Flat|girls,0,,
Ryken,Newark River,Weller,Selquah,616.0,4A,JHSAA,current,4A,Ryken|girls,1,,
St. Isidore,Averill,Sablewood,Gold Valley,613.0,4A,JHSAA,current,4A,St. Isidore|girls,1,,
Las Colinas,Valderra,Ferris,Gold Valley,611.0,4A,JHSAA,current,4A,Petra Weiss North|girls,0,,
Orlova,Orlova,Tamarack,Cascade Divide,609.0,4A,JHSAA,current,4A,Orlova|girls,0,,
Yuri Kochiyama,Los Alisos,Marlow,Ashbury Metro,608.0,4A,JHSAA,current,4A,Yuri Kochiyama|girls,0,,
Biloxi Heights,San Borondón,San Marcos,Sebastian Cape,605.0,4A,JHSAA,current,4A,Adela Robles|girls,0,,
Arrieta,Arrieta,Halbrook,Halbrook Basin,604.0,4A,JHSAA,current,4A,Arrieta|girls,0,,
Sharpstown,San Dámaso,Bidwell,Selquah,604.0,4A,JHSAA,current,4A,Emilia Jansen|girls,0,,
Tallulah Canyon,San Borondón,San Marcos,Sebastian Cape,598.0,4A,JHSAA,current,4A,Blackbird Canyon|girls,0,,
Crestline,Fort Carden,Tamarack,Cascade Divide,597.0,4A,JHSAA,current,4A,Timber Crest North|girls,0,,
Mount Horeb,Mount Horeb,Marlow,Ashbury Metro,593.0,4A,JHSAA,current,4A,Mount Horeb|girls,0,,
Barleyfield,Barleyfield,Kernwood,Yarrowmere,591.0,4A,JHSAA,current,4A,Barleyfield|girls,0,,
St. Agnes Preparatory,Montelago,Ferris,Gold Valley,591.0,4A,JHSAA,current,4A,St. Agnes Preparatory|girls,1,,
Blue Mountain Grange,Fellows Mill,Sablewood,Gold Valley,588.0,4A,JHSAA,current,4A,Katherine Davenport|girls,0,,
Helena Academy,Montelago,Ferris,Gold Valley,583.0,4A,JHSAA,current,4A,St. Helena Academy|girls,1,,
Costa Verde,Bahía Leal,San Marcos,Sebastian Cape,582.0,4A,JHSAA,current,4A,Costa Verde|girls,0,,
Allegheny,Ashbury,Marlow,Ashbury Metro,574.0,4A,JHSAA,current,4A,Timberline North|girls,0,,
Tippah,Belmonte,Halbrook,Halbrook Basin,570.0,4A,JHSAA,current,4A,Vernal Falls|girls,0,,
Sherwood Estates,Newark River,Weller,Selquah,569.0,4A,JHSAA,current,4A,Lev Volkov|girls,0,,
Passaic,Belmonte,Halbrook,Halbrook Basin,563.0,4A,JHSAA,current,4A,Depot High|girls,0,,
Saddleback Central,Belmonte,Halbrook,Halbrook Basin,560.0,4A,JHSAA,current,4A,Andrés Ibarra North|girls,0,,
William Howard Taft,Mount Horeb,Marlow,Ashbury Metro,560.0,4A,JHSAA,current,4A,Evelyn Booker|girls,0,,
Kishwaukee,Ashbury,Marlow,Ashbury Metro,559.0,4A,JHSAA,current,4A,Ashbury Central North|girls,0,,
Pacersburg,Telfair,Rimrock,Juniper Highlands,557.0,4A,JHSAA,current,4A,Telfair|girls,0,,
Preston Hollow,Llerena,Halbrook,Halbrook Basin,557.0,4A,JHSAA,current,4A,Anya Belov North|girls,0,,
Fair Park,Cortland,Ferris,Gold Valley,556.0,4A,JHSAA,current,4A,Harry S. Truman North|girls,0,,
Siskiyou Valley,Copper Prairie,Sablewood,Gold Valley,554.0,4A,JHSAA,current,4A,Mother Lode|girls,0,,
Grizzly Gulch,Orellana,Vance,Halbrook Basin,552.0,4A,JHSAA,current,4A,Orellana Foundry High|girls,0,,
Sinkford,Navrang,Rimrock,Juniper Highlands,541.0,4A,JHSAA,current,3A,Xabier Arregui|girls,1,,
Mesa Dorada,Mesa Dorada,Ostrander,Sebastian Cape,536.0,4A,JHSAA,current,3A,Mesa Dorada|girls,0,,
Bancroft,Bancroft,Ferris,Gold Valley,535.0,4A,JHSAA,current,3A,Bancroft|girls,0,,
Cabo Esperanza Tech,Cabo Esperanza,Weller,Selquah,534.0,4A,JHSAA,current,3A,Cabo Esperanza Technical Arts Academy|girls,0,,
Vermeer,New Leiden,Tamarack,Cascade Divide,534.0,4A,JHSAA,current,3A,New Leiden Classical Academy|girls,0,,
Pomar,Pomar,Halbrook,Halbrook Basin,532.0,4A,JHSAA,current,3A,Pomar|girls,0,,
Condotti Vanguard Academy,Ashbury,Marlow,Ashbury Metro,531.0,4A,JHSAA,current,3A,Condotti Vanguard Academy|girls,1,,
Mill Creek,Tamarack Flat,Antler,Alderwold,531.0,4A,JHSAA,current,3A,Mill Creek|girls,0,,
Fort Bardsley,Fort Bardsley,Paddock,Yarrowmere,522.0,4A,JHSAA,current,3A,Goodman|girls,0,,
Barlowe County High,Bench Head,Barlowe,Halbrook Basin,520.0,4A,JHSAA,activation,3A,EXP-N001,0,,
Copperview,Copperview,San Marcos,Sebastian Cape,517.0,4A,JHSAA,current,3A,Copperview|girls,0,,
Central Christian,Summervale,Juniper,Juniper Highlands,515.0,4A,JHSAA,current,3A,Central Christian|girls,1,,
Katherine Johnson,Haverly,Camas,Ashbury Metro,512.0,4A,JHSAA,current,3A,Katherine Johnson|girls,0,,
Leidesdorff,Leidesdorff,Sablewood,Gold Valley,511.0,4A,JHSAA,current,3A,Leidesdorff|girls,0,,
Los Alisos,Los Alisos,Marlow,Ashbury Metro,511.0,4A,JHSAA,current,3A,Los Alisos|girls,0,,
Palisade Prep,Caswell,Halbrook,Halbrook Basin,511.0,4A,JHSAA,current,3A,Caswell University Prep|girls,1,,
Selby Tech,Selbyville,Camas,Ashbury Metro,509.0,4A,JHSAA,current,3A,Selbyville Manufacturing and Technology Academy|girls,0,,
Tidewater,Tamarack Harbor,Weller,Selquah,509.0,4A,JHSAA,current,3A,Tamarack Harbor|girls,0,,
Romero-Finniski,Ashbury,Marlow,Ashbury Metro,507.0,3A,JHSAA,current,3A,Romero-Finniski|girls,1,,
Charleston-on-the-Coast,Bahía Azúl,Weller,Selquah,504.0,3A,JHSAA,activation,3A,EXP-N015,0,,donor-name school placed in coastal Bahía Azúl
Jimmy Carter,Garrow,Kernwood,Yarrowmere,503.0,3A,JHSAA,current,3A,Jimmy Carter|girls,0,,
Mountain Gate,Orlova,Tamarack,Cascade Divide,500.0,3A,JHSAA,current,3A,Mountain Gate|girls,0,,
Gallego Bay,Puerto Gallego,San Marcos,Sebastian Cape,498.0,3A,JHSAA,current,3A,Puerto Gallego School of Science and Industry|girls,0,,
Calderwood,North San Francisco,Ferris,Gold Valley,497.0,3A,JHSAA,current,3A,Calderwood School|girls,1,,
Norbrook,Norbrook,Juniper,Juniper Highlands,489.0,3A,JHSAA,activation,3A,EXP-N024,0,,
San Tomás,San Tomás,Ferris,Gold Valley,489.0,3A,JHSAA,current,3A,San Tomás|girls,0,,
New Leiden,New Leiden,Tamarack,Cascade Divide,487.0,3A,JHSAA,current,3A,New Leiden|girls,0,,
Mercy Academy Valley,Kelford,Ferris,Gold Valley,486.0,3A,JHSAA,current,3A,Mercy Academy Valley|girls,1,,
Steelhead Divide,Barleyfield,Kernwood,Yarrowmere,480.0,3A,JHSAA,current,3A,Steelhead Divide|girls,0,,
Corey Canyon,Corey Canyon,Antler,Alderwold,477.0,3A,JHSAA,current,3A,Wolf Gap|girls,0,,
Crater View,Annie Springs,Cinder,Cascade Divide,473.0,3A,JHSAA,current,3A,Annie Springs Crater View|girls,0,,
Hartford City,Dahlberg Summit,Tamarack,Cascade Divide,473.0,3A,JHSAA,current,3A,Dahlberg School of Science and Industry|girls,0,,
Tidelands Union,Tindall Spur,Ostrander,Sebastian Cape,473.0,3A,JHSAA,activation,3A,EXP-N025,0,,
Ciderhaven,Ciderhaven,Barlowe,Halbrook Basin,468.0,3A,JHSAA,current,3A,Ciderhaven|girls,0,,
Carroway,Carroway,Rimrock,Juniper Highlands,467.0,3A,JHSAA,current,3A,Carroway|girls,0,,
Silver Glen,Silver Glen,Ferris,Gold Valley,467.0,3A,JHSAA,current,3A,Silver Glen|girls,0,,
Walter Mondale,Tunnel Diggings,Goldbank,Southern Jefferson,467.0,3A,JHSAA,current,3A,Walter Mondale|girls,0,,
Mill Bar,Fellows Mill,Sablewood,Gold Valley,465.0,3A,JHSAA,current,3A,Fellows Mill International School|girls,0,,
Calvary Christian,Netherwood,Antler,Alderwold,464.0,3A,JHSAA,current,3A,Janice Bennett|girls,1,,
Crane,Kelford,Ferris,Gold Valley,464.0,3A,JHSAA,current,3A,Crane|girls,0,,
St. Veronica,Garrow,Kernwood,Yarrowmere,464.0,3A,JHSAA,current,3A,St. Veronica|girls,1,,
Tule Flat,Tule Flat,Kernwood,Yarrowmere,464.0,3A,JHSAA,current,3A,Tule Flat|girls,0,,
St. Helena,Mount Clambake,Antler,Alderwold,463.0,3A,JHSAA,current,3A,St. Helena School|girls,1,,
Elk Crossing,Elk Crossing,Ferris,Gold Valley,461.0,3A,JHSAA,current,3A,Elk Crossing|girls,0,,
St. Sebastian Prep,Ashbury,Marlow,Ashbury Metro,459.0,3A,JHSAA,current,3A,St. Sebastian Prep|girls,1,,
Mountain House,Sage Springs,Sablewood,Gold Valley,458.0,3A,JHSAA,activation,3A,EXP-N034,0,,
Switchback,Kilbride Switch,Olivet,Yarrowmere,458.0,3A,JHSAA,current,3A,Kilbride Switch South|girls,0,,
Presentation Academy,Garrow,Kernwood,Yarrowmere,455.0,3A,JHSAA,current,3A,Presentation Academy|girls,1,,
Fletcher-Garrison Hall,Port Meridian,Bidwell,Selquah,454.0,3A,JHSAA,current,3A,Fletcher-Garrison Hall|girls,1,,
Goldbank County,Hydraulic Gap,Goldbank,Southern Jefferson,451.0,3A,JHSAA,current,3A,Goldbank County|girls,0,,
San Lorenzo,San Lorenzo,Marlow,Ashbury Metro,450.0,3A,JHSAA,current,3A,San Lorenzo|girls,0,,
Jersey City,Jersey City,Kernwood,Yarrowmere,449.0,3A,JHSAA,current,3A,Marsh Depot|girls,0,,
All Saints Episcopal,Garrow,Kernwood,Yarrowmere,447.0,3A,JHSAA,current,3A,All Saints Episcopal|girls,1,,
Western Slope Christian,Redfork,Tamarack,Cascade Divide,447.0,3A,JHSAA,current,3A,Western Slope Christian|girls,1,,
Dahlberg Summit,Dahlberg Summit,Tamarack,Cascade Divide,446.0,3A,JHSAA,current,3A,Dahlberg|girls,0,,
St. Sergius,Novak,Tamarack,Cascade Divide,446.0,3A,JHSAA,current,3A,Soren Ekström|girls,1,,
Pinecrest,Averill,Sablewood,Gold Valley,445.0,3A,JHSAA,current,3A,Pinecrest School|girls,1,,
Bardsley County High,Sutter Reach,Bardsley,Yarrowmere,442.0,3A,JHSAA,activation,3A,EXP-N037,0,,
Anchor Glass,Las Norias,Ferris,Gold Valley,440.0,3A,JHSAA,current,3A,Eleanor Tillman|girls,0,,
Quarmont,Quarmont,Ostrander,Sebastian Cape,440.0,3A,JHSAA,current,3A,Quarmont|girls,0,,
Alder Cooperative,Monte Blanco,Ferris,Gold Valley,438.0,3A,JHSAA,current,3A,Claudette Freeman|girls,0,,
Tunnelton,Tunnelton,Goldbank,Southern Jefferson,437.0,3A,JHSAA,current,3A,Tunnelton|girls,0,,
Funtsville,Vesper,Rimrock,Juniper Highlands,430.0,3A,JHSAA,current,3A,Vesper Polytechnic Institute|girls,0,,
Corliss Regional,Corliss,Kernwood,Yarrowmere,427.0,3A,JHSAA,activation,3A,EXP-N039,0,,
Grayston,Welsh Plains,Paddock,Yarrowmere,420.0,3A,JHSAA,current,3A,Welsh Plains Northwest|girls,0,,
Star Hollow,Summervale,Juniper,Juniper Highlands,419.0,3A,JHSAA,current,3A,Summervale Northwest|girls,1,,
Forge Hollow,Valderra,Ferris,Gold Valley,416.0,3A,JHSAA,current,3A,Valley Forge North|girls,0,,
Barclay,Barclay,Ferris,Gold Valley,415.0,3A,JHSAA,current,3A,Barclay|girls,0,,
Telfair Country Day,Telfair,Rimrock,Juniper Highlands,415.0,3A,JHSAA,current,3A,Telfair Country Day School|girls,1,,
Weller Independent,Fort Weller,Weller,Selquah,414.0,3A,JHSAA,current,3A,Fort Salish Independent School|girls,1,,
New Bergen,New Bergen,Bidwell,Selquah,412.0,3A,JHSAA,current,3A,Tule|girls,0,,
Olivet Regional,Garrow Switch,Olivet,Yarrowmere,411.0,3A,JHSAA,activation,3A,EXP-N040,0,,
California Canyons,California Canyons,Juniper,Juniper Highlands,399.0,3A,JHSAA,current,3A,Sage Point|girls,0,,
Shiloh,Shiloh,Paddock,Yarrowmere,396.0,3A,JHSAA,activation,3A,EXP-N042,0,,
Novak,Novak,Tamarack,Cascade Divide,394.0,3A,JHSAA,current,3A,Novak|girls,0,,
Ostrander Union,Camas Landing,Rimrock,Juniper Highlands,393.0,3A,JHSAA,current,3A,Ostrander Union|girls,0,,
Berrio,Berrio,Halbrook,Halbrook Basin,389.0,3A,JHSAA,current,3A,Berrio|girls,0,,
Garfield,Port Veles,Bidwell,Selquah,389.0,3A,JHSAA,current,3A,Marcus Langston North|girls,0,,
Glassell Park,Silver Glen,Ferris,Gold Valley,389.0,3A,JHSAA,current,3A,Greta Bellini|girls,0,,
Summervale,Summervale,Juniper,Juniper Highlands,387.0,3A,JHSAA,current,3A,Summervale|girls,0,,
Monte Blanco,Monte Blanco,Ferris,Gold Valley,386.0,3A,JHSAA,current,3A,Monte Blanco|girls,0,,
River North,Newark River,Weller,Selquah,386.0,3A,JHSAA,current,3A,Newark River North|girls,0,,
Eastmont Christian,North San Francisco,Ferris,Gold Valley,385.0,3A,JHSAA,current,3A,Eastmont Christian|girls,1,,
Owl Canyon,Clear Springs,Rimrock,Juniper Highlands,382.0,3A,JHSAA,current,3A,Owl Canyon|girls,0,,
High Desert Christian,Doyle Pass,Rimrock,Juniper Highlands,380.0,3A,JHSAA,current,3A,High Desert Christian|girls,1,,
Tunnelwood,Tunnelwood,Featherstone,Southern Jefferson,380.0,3A,JHSAA,activation,3A,EXP-N048,0,,
Horseshoe Bend,Kelford,Ferris,Gold Valley,379.0,3A,JHSAA,current,3A,Kelford Northwest|girls,0,,
Valley Providence,Port Meridian,Bidwell,Selquah,379.0,3A,JHSAA,current,3A,Providence Academy Valley|girls,1,,
Bardsley County,Sutter Yard,Bardsley,Yarrowmere,378.0,3A,JHSAA,current,3A,Bardsley County|girls,0,,
Willowbrook,Weissburg,Halbrook,Halbrook Basin,375.0,3A,JHSAA,current,2A,Sergei Petrenko|girls,0,,
Natchez Mercy,Ashbury,Marlow,Ashbury Metro,373.0,3A,JHSAA,current,3A,Mercy Academy|girls,1,,
Seminary,Port Veles,Bidwell,Selquah,372.0,3A,JHSAA,current,3A,Port Veles International Academy|girls,1,,
St. Sophia,Klamoya,Tamarack,Cascade Divide,370.0,3A,JHSAA,current,3A,St. Sophia School|girls,1,,
Los Maderos,Los Maderos,Bidwell,Selquah,363.0,3A,JHSAA,current,2A,Los Maderos|girls,0,,
Newark River,Newark River,Weller,Selquah,361.0,3A,JHSAA,current,2A,Newark River|girls,0,,
Madison,Cook City,Featherstone,Southern Jefferson,360.0,3A,JHSAA,current,2A,Madison|girls,0,,
Pointe des Brumes,San Borondón,San Marcos,Sebastian Cape,359.0,3A,JHSAA,current,2A,Naomi Langston North|girls,0,,
Yazoo,Belmonte,Halbrook,Halbrook Basin,358.0,3A,JHSAA,current,2A,Belmonte Applied Sciences Institute|girls,0,,
Oak Meyer,Los Maderos,Bidwell,Selquah,356.0,3A,JHSAA,current,2A,Hazel Hart|girls,0,,
Timber Crest,Fort Carden,Tamarack,Cascade Divide,355.0,3A,JHSAA,current,3A,Timber Crest|girls,0,,
Alben Barkley,Tunnel Diggings,Goldbank,Southern Jefferson,354.0,3A,JHSAA,current,2A,Alben Barkley|girls,0,,
Porterfield,Porterfield,Sablewood,Gold Valley,351.0,3A,JHSAA,current,2A,Porterfield|girls,0,,
Netherwood,Netherwood,Antler,Alderwold,349.0,3A,JHSAA,current,2A,Netherwood|girls,0,,
Río Seco,Río Seco,San Marcos,Sebastian Cape,349.0,3A,JHSAA,current,2A,Ransom Spur|girls,0,,
Abbey Vale Orchard Hill,Abbey Vale,Ferris,Gold Valley,348.0,2A,JHSAA,current,2A,Abbey Vale Orchard Hill|girls,0,,
Mt Jacqueline,Mt Jacqueline,Juniper,Juniper Highlands,347.0,2A,JHSAA,current,2A,Elmburg|girls,0,,
New Ballard,New Ballard,Bidwell,Selquah,344.0,2A,JHSAA,current,2A,Rimrock Valley|girls,0,,
Willow Gate,Garrow Depot,Barlowe,Halbrook Basin,340.0,2A,JHSAA,activation,2A,EXP-N002,0,,
St. Elias Academy,Port Ainsley,Bidwell,Selquah,338.0,2A,JHSAA,current,3A,St. Elias Academy|girls,1,,
North Valley Christian,Netherwood,Antler,Alderwold,336.0,2A,JHSAA,current,3A,North Valley Christian|girls,1,,
Kendrickville,Kendrickville,Antler,Alderwold,334.0,2A,JHSAA,activation,2A,EXP-N004,0,,
Goldbank Hall,Tunnel Diggings,Goldbank,Southern Jefferson,330.0,2A,JHSAA,current,3A,Goldbank Hall|girls,1,,
Antler County High,Purcell Crossing,Antler,Alderwold,327.0,2A,JHSAA,activation,2A,EXP-N005,0,,Purcell Crossing slot; replaces Timber Exchange proposal
Salmonberry Glen,Salmonberry Glen,Antler,Alderwold,321.0,2A,JHSAA,activation,2A,EXP-N008,0,,
Olive Reach Baptist,Olive Reach,Kernwood,Yarrowmere,320.0,2A,JHSAA,current,3A,Olive Reach Baptist|girls,1,,
Trout Lake,Trout Lake,Rimrock,Juniper Highlands,320.0,2A,JHSAA,current,2A,Trout Lake|girls,0,,
Gilhooly,Gilhooly,Featherstone,Southern Jefferson,319.0,2A,JHSAA,current,2A,Gilhooly|girls,0,,
Hawk Bar,Hawk Bar,Ferris,Gold Valley,319.0,2A,JHSAA,current,2A,Hawk Bar|girls,0,,
South Simmons,South Simmons,Olivet,Yarrowmere,317.0,2A,JHSAA,current,2A,Walnut Yard|girls,0,,
Benton Cross,Benton Cross,Halbrook,Halbrook Basin,315.0,2A,JHSAA,current,2A,Benton Cross|girls,0,,
Chaff Head,Chaff Head,Kernwood,Yarrowmere,314.0,2A,JHSAA,current,2A,Chaff Head|girls,0,,
North Antler Regional,Alderwell,Antler,Alderwold,314.0,2A,JHSAA,activation,2A,EXP-N009,0,,
St. Lucy,Furrow Crossing,Barlowe,Halbrook Basin,312.0,2A,JHSAA,current,3A,St. Lucy|girls,1,,
Los Remolinos,Los Remolinos,San Marcos,Sebastian Cape,311.0,2A,JHSAA,current,1A,Los Remolinos|girls,0,,
Cape Angeles,Cape Angeles,Weller,Selquah,309.0,2A,JHSAA,current,2A,Aldermont|girls,0,,
Elk Run,Camas Crossing,Antler,Alderwold,308.0,2A,JHSAA,activation,2A,EXP-N010,0,,Camas Crossing slot; public school name changed
Halfway House,Halfway House,Ostrander,Sebastian Cape,306.0,2A,JHSAA,current,2A,Halfway House|girls,0,,
Springdale,Belden Springs,Camas,Ashbury Metro,306.0,2A,JHSAA,current,2A,Belden Springs Academy of Music and Media|girls,0,,
St. Jerome Academy,San Borondón,San Marcos,Sebastian Cape,306.0,2A,JHSAA,current,1A,St. Jerome Academy|girls,1,,
Benedetti,Benedetti,Sablewood,Gold Valley,303.0,2A,JHSAA,current,3A,Benedetti|girls,0,,
South Fork,Ansotegui,Antler,Alderwold,301.0,2A,JHSAA,activation,2A,EXP-N011,0,,Ansotegui slot; public school name changed
Covenant Christian,Ashbury,Marlow,Ashbury Metro,297.0,2A,JHSAA,current,2A,Covenant Christian|girls,1,,
Gruesome Ridge,Gruesome Ridge,Antler,Alderwold,297.0,2A,JHSAA,current,2A,Ashwood|girls,0,,
Naylor City,Naylor City,Cinder,Cascade Divide,295.0,2A,JHSAA,activation,2A,EXP-N017,0,,
Paddock Tech,Welsh Plains,Paddock,Yarrowmere,292.0,2A,JHSAA,current,2A,Paddock Institute|girls,1,,
Haddon Siding,Haddon Siding,Barlowe,Halbrook Basin,291.0,2A,JHSAA,current,2A,Haddon Siding|girls,0,,
High Bar,High Bar,Ferris,Gold Valley,291.0,2A,JHSAA,current,2A,High Bar|girls,0,,
Farleymere,Farleymere,Juniper,Juniper Highlands,288.0,2A,JHSAA,activation,2A,EXP-N023,0,,
Fort Tabor,Fort Tabor,Goldbank,Southern Jefferson,288.0,2A,JHSAA,current,2A,Ewartville|girls,0,,
Juniper Crossing,Greaves Junction,Halbrook,Halbrook Basin,285.0,2A,JHSAA,current,2A,Greaves Junction|girls,0,,
Cradle Reach,Cradle Reach,Goldbank,Southern Jefferson,282.0,2A,JHSAA,current,2A,Cradle Reach|girls,0,,
Fogline,Camas Ridge,San Marcos,Sebastian Cape,282.0,2A,JHSAA,activation,2A,EXP-N027,0,,Camas Ridge slot; public school name changed
Annie Springs,Annie Springs,Cinder,Cascade Divide,278.0,2A,JHSAA,current,2A,Annie Springs|girls,0,,
San Benicio Regional,San Benicio,San Marcos,Sebastian Cape,275.0,2A,JHSAA,activation,2A,EXP-N028,0,,
Wardlow Depot,Wardlow Depot,Olivet,Yarrowmere,275.0,2A,JHSAA,current,2A,Wardlow Depot|girls,0,,
Estuary Bay,Los Remolinos,San Marcos,Sebastian Cape,270.0,2A,JHSAA,current,2A,Los Remolinos Mission Bay|girls,0,,
Pasquale,Pasquale,Sablewood,Gold Valley,269.0,2A,JHSAA,activation,2A,EXP-N033,0,,
Cornerstone Christian,Clear Springs,Rimrock,Juniper Highlands,268.0,2A,JHSAA,current,2A,Mikel Zubieta|girls,1,,
Sluice Landing,Sluice Landing,Highgrade,Southern Jefferson,264.0,2A,JHSAA,current,2A,Sluice Landing|girls,0,,
Sutter Basin,Sutter Basin,Bardsley,Yarrowmere,262.0,2A,JHSAA,activation,2A,EXP-N038,0,,
Chaff Crossing,Chaff Crossing,Kernwood,Yarrowmere,261.0,2A,JHSAA,current,2A,Chaff Crossing|girls,0,,
Río Verde,Río Verde,Bardsley,Yarrowmere,261.0,2A,JHSAA,current,2A,Fig Gap|girls,0,,
Wolf Gap International,Corey Canyon,Antler,Alderwold,258.0,2A,JHSAA,current,2A,Wolf Gap International School|girls,0,,
Belmonte Catholic,Belmonte,Halbrook,Halbrook Basin,256.0,2A,JHSAA,current,1A,Amaia Aramburu North|girls,1,,
Bishop Ferraro,Garrow,Kernwood,Yarrowmere,256.0,2A,JHSAA,current,2A,Bishop Ferraro|girls,1,,
Prune Siding,Prune Siding,Olivet,Yarrowmere,256.0,2A,JHSAA,activation,2A,EXP-N041,0,,
Haverly,Haverly,Camas,Ashbury Metro,254.0,2A,JHSAA,current,2A,Haverly|girls,0,,
Gold Hollow,Gold Hollow,Antler,Alderwold,253.0,2A,JHSAA,current,2A,Gold Hollow|girls,0,,
Pellburg,Pellburg,Antler,Alderwold,251.0,2A,JHSAA,current,2A,Pellburg|girls,0,,
St. Francis Xavier,Pomar,Halbrook,Halbrook Basin,251.0,2A,JHSAA,current,2A,St. Francis Xavier College Prep|girls,1,,
Texas Beach,Texas Beach,Weller,Selquah,249.0,2A,JHSAA,current,2A,Garrity|girls,0,,
Zion Hill,Zion Hill,Paddock,Yarrowmere,249.0,2A,JHSAA,activation,2A,EXP-N043,0,,
Pope Francis,Elk Crossing,Ferris,Gold Valley,248.0,2A,JHSAA,current,2A,Thomas Moreau|girls,1,,
Hydraulicwood,Hydraulicwood,Featherstone,Southern Jefferson,246.0,2A,JHSAA,current,2A,Hydraulicwood|girls,0,,
Mineral Springs,Tamarack Springs,Tamarack,Cascade Divide,246.0,2A,JHSAA,current,2A,Tamarack Springs|girls,0,,
Villard,Villard,Ferris,Gold Valley,246.0,2A,JHSAA,current,2A,Villard|girls,0,,
Draybrook Union,Draybrook,Cinder,Cascade Divide,245.0,2A,JHSAA,current,2A,Draybrook Union|girls,0,,
Lanphere,Lanphere,Kernwood,Yarrowmere,245.0,2A,JHSAA,current,2A,Lanphere|girls,0,,
Annes Summit,Annes Summit,Antler,Alderwold,244.0,2A,JHSAA,current,2A,Harmon|girls,0,,
Bethel Christian,Tunnel Diggings,Goldbank,Southern Jefferson,244.0,2A,JHSAA,current,2A,Bethel Christian|girls,1,,
Mission Ridge,Villard,Ferris,Gold Valley,244.0,2A,JHSAA,current,2A,Mission Ridge|girls,0,,
Canaan Bend,Canaan Bend,Paddock,Yarrowmere,243.0,2A,JHSAA,activation,2A,EXP-N044,0,,
St. Gabriel Preparatory,Valderra,Ferris,Gold Valley,242.0,2A,JHSAA,current,1A,St. Gabriel Preparatory|girls,1,,
Ansotegui Siding,Ansotegui Siding,Camas,Ashbury Metro,241.0,2A,JHSAA,current,1A,Ansotegui Siding|girls,0,,
Seamus Town,Seamus Town,Juniper,Juniper Highlands,239.0,2A,JHSAA,current,2A,Gold Junction|girls,0,,
Jessup Bar,Jessup Bar,Olivet,Yarrowmere,238.0,2A,JHSAA,current,2A,Jessup Bar|girls,0,,
Featherton,Featherton,Featherstone,Southern Jefferson,236.0,2A,JHSAA,activation,2A,EXP-N049,0,,
Vessey Junction,Vessey Junction,Highgrade,Southern Jefferson,235.0,2A,JHSAA,current,2A,Vessey Junction|girls,0,,
Tailing Crossing,Tailing Crossing,Goldbank,Southern Jefferson,230.0,2A,JHSAA,activation,2A,EXP-N051,0,,
Bishop Valera,Arrieta,Halbrook,Halbrook Basin,229.0,2A,JHSAA,current,1A,Nicolás Treviño|girls,1,,
Our Lady of the Coast,Tallow,San Marcos,Sebastian Cape,226.0,2A,JHSAA,current,2A,Galina Moroz|girls,1,,
Bay Oregon,Bay Oregon,Weller,Selquah,225.0,2A,JHSAA,current,2A,Alder Landing Beacon Hill|girls,0,,
