program_id,program_name,gender,championship_group,rank,coefficient,trend,season_points,seasons_of_history,bootstrap,as_of_world_year,window_world_years,breakdown_json,class_rank,record,state_finish,state_champion,rank_gap
Dahlberg School of Science and Industry|girls,Hartford City,girls,3A,33,37.4,2.1000000000000014,7.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 7.0, 1.0], [58, 6.0, 1.0], [57, 1.0, 1.0], [56, 1.0, 0.6], [55, 10.0, 0.6], [54, 13.0, 0.6], [53, 9.0, 0.3], [52, 10.0, 0.3], [51, 11.0, 0.3]]",40,15-19,Round of 32,0,-7
Fellows Mill International School|girls,Mill Bar,girls,3A,34,34.3,-8.299999999999997,3.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 1.0, 1.0], [57, 0.0, 1.0], [56, 8.0, 0.6], [55, 1.0, 0.6], [54, 13.0, 0.6], [53, 17.0, 0.3], [52, 25.0, 0.3], [51, 15.0, 0.3]]",42,10-15,Parastate,0,-8
Presentation Academy|girls,Garrow North,girls,3A,35,33.2,-3.199999999999996,2.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 2.0, 1.0], [58, 10.0, 1.0], [57, 8.0, 1.0], [56, 7.0, 0.6], [55, 1.0, 0.6], [54, 9.0, 0.6], [53, 0.0, 0.3], [52, 10.0, 0.3], [51, 0.0, 0.3]]",36,17-16,Parastate,0,-1
Central Christian|girls,Winter Valley,girls,3A,36,30.8,-2.599999999999998,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 12.0, 1.0], [57, 7.0, 1.0], [56, 9.0, 0.6], [55, 8.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 2.0, 0.3], [51, 0.0, 0.3]]",32,12-17,Parastate,0,4
Leidesdorff|girls,Leidesdorff,girls,3A,37,29.0,6.0,8.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 8.0, 1.0], [58, 8.0, 1.0], [57, 10.0, 1.0], [56, 5.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",18,19-8,Round of 32,0,19
Valley Forge North|girls,Forge Hollow,girls,3A,38,28.7,-5.400000000000006,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 0.0, 1.0], [57, 1.0, 1.0], [56, 10.0, 0.6], [55, 0.0, 0.6], [54, 18.0, 0.6], [53, 8.0, 0.3], [52, 16.0, 0.3], [51, 9.0, 0.3]]",49,9-15,Semi-Conference,0,-11
Cabo Esperanza Technical Arts Academy|girls,Cabo Esperanza Tech,girls,3A,39,28.2,-3.1000000000000014,3.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 6.0, 1.0], [57, 3.0, 1.0], [56, 1.0, 0.6], [55, 0.0, 0.6], [54, 8.0, 0.6], [53, 10.0, 0.3], [52, 13.0, 0.3], [51, 13.0, 0.3]]",38,10-14,Conference,0,1
New Leiden Classical Academy|girls,Vermeer,girls,3A,40,27.0,-3.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 12.0, 0.6], [54, 25.0, 0.6], [53, 10.0, 0.3], [52, 6.0, 0.3], [51, 0.0, 0.3]]",70,1-24,Sectionals,0,-30
Eleanor Tillman|girls,Anchor,girls,3A,41,24.9,-4.399999999999999,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 3.0, 1.0], [57, 8.0, 1.0], [56, 0.0, 0.6], [55, 1.0, 0.6], [54, 0.0, 0.6], [53, 1.0, 0.3], [52, 2.0, 0.3], [51, 38.0, 0.3]]",39,12-18,Challengers,0,2
Welsh Plains Northwest|girls,Grayston,girls,3A,42,24.2,7.399999999999999,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 3.0, 1.0], [57, 8.0, 1.0], [56, 4.0, 0.6], [55, 2.0, 0.6], [54, 1.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",17,21-12,Round of 32,0,25
Bancroft|girls,Bancroft,girls,3A,43,21.9,-8.500000000000004,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 1.0, 0.6], [55, 2.0, 0.6], [54, 7.0, 0.6], [53, 17.0, 0.3], [52, 27.0, 0.3], [51, 9.0, 0.3]]",66,4-20,Sectionals,0,-23
Berrio|girls,Berrio,girls,3A,44,17.9,-1.400000000000002,4.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 4.0, 1.0], [58, 1.0, 1.0], [57, 6.0, 1.0], [56, 6.0, 0.6], [55, 0.0, 0.6], [54, 1.0, 0.6], [53, 9.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",41,12-17,Parastate,0,3
Olivet Regional|girls,Silva,girls,3A,45,16.8,-15.0,0.0,43,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 12.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 10.0, 0.3], [52, 11.0, 0.3], [51, 11.0, 0.3]]",58,6-17,Sectionals,0,-13
Puerto Gallego School of Science and Industry|girls,Gallego Bay,girls,3A,46,15.9,-4.900000000000002,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 1.0, 0.6], [55, 10.0, 0.6], [54, 10.0, 0.6], [53, 5.0, 0.3], [52, 4.0, 0.3], [51, 2.0, 0.3]]",71,2-23,Sectionals,0,-25
St. Helena School|girls,Saltmarsh,girls,3A,47,15.1,-3.899999999999999,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 1.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 1.0, 0.3], [52, 38.0, 0.3], [51, 8.0, 0.3]]",57,5-18,Sectionals,0,-10
Owl Canyon|girls,Owl Canyon,girls,3A,48,15.1,-2.9000000000000004,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 1.0, 0.6], [54, 0.0, 0.6], [53, 10.0, 0.3], [52, 25.0, 0.3], [51, 10.0, 0.3]]",44,11-18,Challengers,0,4
Timber Crest|girls,Timber Crest,girls,3A,49,14.2,-4.100000000000001,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 11.0, 0.6], [54, 3.0, 0.6], [53, 10.0, 0.3], [52, 5.0, 0.3], [51, 1.0, 0.3]]",48,9-15,Parastate,0,1
St. Sebastian Prep|girls,St. Sebastian Prep,girls,3A,50,13.1,-4.700000000000001,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 3.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 1.0, 0.6], [53, 9.0, 0.3], [52, 8.0, 0.3], [51, 8.0, 0.3]]",47,8-16,Semi-Conference,0,3
Summervale|girls,Summervale,girls,3A,51,11.4,-1.8000000000000007,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 1.0, 0.6], [54, 4.0, 0.6], [53, 4.0, 0.3], [52, 0.0, 0.3], [51, 24.0, 0.3]]",50,8-17,Sectionals,0,1
Elk Crossing|girls,Elk Crossing,girls,3A,52,9.0,7.0,7.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 7.0, 1.0], [58, 1.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",28,16-13,Parastate,0,24
Silver Glen|girls,Silver Glen,girls,3A,53,9.0,0.0,3.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 3.0, 0.6], [53, 10.0, 0.3], [52, 1.0, 0.3], [51, 3.0, 0.3]]",35,13-13,Parastate,0,18
Soren Ekström|girls,Alderpoint,girls,3A,54,9.0,0.0,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 3.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 11.0, 0.3], [51, 9.0, 0.3]]",69,2-25,Sectionals,0,-15
North Valley Christian|girls,Trailsend,girls,3A,55,8.6,-1.200000000000001,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 1.0, 1.0], [57, 1.0, 1.0], [56, 3.0, 0.6], [55, 2.0, 0.6], [54, 2.0, 0.6], [53, 0.0, 0.3], [52, 8.0, 0.3], [51, 0.0, 0.3]]",60,5-20,Sectionals,0,-5
Newark River North|girls,River North,girls,3A,56,8.1,-1.299999999999999,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 3.0, 1.0], [57, 0.0, 1.0], [56, 1.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 3.0, 0.3], [52, 8.0, 0.3], [51, 4.0, 0.3]]",59,6-21,Sectionals,0,-3
Corliss Regional|girls,Corliss Regional,girls,3A,57,7.199999999999999,-5.700000000000001,0.0,43,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 1.0, 0.6], [53, 14.0, 0.3], [52, 8.0, 0.3], [51, 0.0, 0.3]]",72,0-26,Sectionals,0,-15
St. Veronica|girls,Yarrowfield,girls,3A,58,7.199999999999999,-4.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 6.0, 1.0], [56, 1.0, 0.6], [55, 1.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",64,2-19,Sectionals,0,-6
Pinecrest School|girls,Pinecrest,girls,3A,59,7.1,-2.8000000000000007,2.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 2.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 16.0, 0.3], [52, 1.0, 0.3], [51, 0.0, 0.3]]",43,11-18,Conference,0,16
Charleston-on-the-Coast|girls,Charleston-on-the-Coast,girls,3A,60,6.7,-2.3999999999999995,0.0,43,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 7.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 5.0, 0.3]]",67,3-19,Sectionals,0,-7
Bardsley County High|girls,Violet City,girls,3A,61,6.4,-0.3999999999999994,0.0,43,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 1.0, 1.0], [57, 0.0, 1.0], [56, 1.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 16.0, 0.3]]",54,7-20,Sectionals,0,7
Carroway|girls,Carroway,girls,3A,62,5.999999999999999,-1.2000000000000002,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 8.0, 0.6], [53, 3.0, 0.3], [52, 1.0, 0.3], [51, 0.0, 0.3]]",56,8-18,Sectionals,0,6
Caswell University Prep|girls,Palisade Prep,girls,3A,63,4.799999999999999,-3.3000000000000007,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 3.0, 0.3], [52, 4.0, 0.3], [51, 9.0, 0.3]]",51,6-15,Sectionals,0,12
Kilbride Switch South|girls,Switchback,girls,3A,64,4.5,-0.5999999999999996,3.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 1.0, 0.6], [54, 0.0, 0.6], [53, 2.0, 0.3], [52, 0.0, 0.3], [51, 1.0, 0.3]]",37,13-15,Specials,0,27
Tule Flat|girls,Tule Flat,girls,3A,65,4.5,-3.3,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 10.0, 0.3], [52, 3.0, 0.3], [51, 2.0, 0.3]]",53,6-19,Sectionals,0,12
St. Sophia School|girls,North Wind,girls,3A,66,4.0,-1.6999999999999993,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 10.0, 0.3]]",55,8-16,Wards,0,11
Janice Bennett|girls,Calvary Christian,girls,3A,67,3.9,-4.2,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 4.0, 0.3], [52, 9.0, 0.3], [51, 0.0, 0.3]]",65,3-24,Sectionals,0,2
St. Elias Academy|girls,Port Ainsley,girls,3A,68,3.7,-0.2999999999999998,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 3.0, 0.6], [54, 1.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 1.0, 0.3]]",63,6-21,Sectionals,0,5
Dahlberg|girls,Dahlberg Summit,girls,3A,69,2.1,0.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 1.0, 0.6], [53, 0.0, 0.3], [52, 5.0, 0.3], [51, 0.0, 0.3]]",68,2-19,Sectionals,0,1
Tunnelwood|girls,Tunnelwood,girls,3A,70,1.0,0.0,0.0,43,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",46,8-17,Sectionals,0,24
Pomar|girls,Pomar,girls,3A,71,0.3,-0.3,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 1.0, 0.3], [51, 0.0, 0.3]]",62,4-18,Sectionals,0,9
Norbrook|girls,Norbrook,girls,3A,72,0.0,-3.0,0.0,43,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",61,5-23,Sectionals,0,11
Gagarin|girls,Gagarin,girls,4A,1,146.1,5.099999999999994,39.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 39.0, 1.0], [58, 25.0, 1.0], [57, 17.0, 1.0], [56, 27.0, 0.6], [55, 25.0, 0.6], [54, 10.0, 0.6], [53, 39.0, 0.3], [52, 27.0, 0.3], [51, 27.0, 0.3]]",3,40-2,Champion,1,-2
Belyakov Academy of Music and Media|girls,Walter-Kenny,girls,4A,2,143.50000000000003,-3.1999999999999886,25.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 25.0, 1.0], [58, 17.0, 1.0], [57, 25.0, 1.0], [56, 39.0, 0.6], [55, 25.0, 0.6], [54, 39.0, 0.6], [53, 25.0, 0.3], [52, 16.0, 0.3], [51, 8.0, 0.3]]",1,41-1,Semifinalist,0,1
Geraldine Cross|girls,Port Veles Episcopal,girls,4A,3,110.8,9.899999999999991,25.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 25.0, 1.0], [58, 10.0, 1.0], [57, 8.0, 1.0], [56, 10.0, 0.6], [55, 26.0, 0.6], [54, 25.0, 0.6], [53, 27.0, 0.3], [52, 38.0, 0.3], [51, 39.0, 0.3]]",4,28-1,Semifinalist,0,-1
St. Agnes Preparatory|girls,Montelago West,girls,4A,4,102.7,6.0,16.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 16.0, 1.0], [58, 26.0, 1.0], [57, 25.0, 1.0], [56, 25.0, 0.6], [55, 17.0, 0.6], [54, 17.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 1.0, 0.3]]",6,32-5,Quarterfinalist,0,-2
Adela Robles|girls,Biloxi Heights,girls,4A,5,101.6,23.0,27.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 27.0, 1.0], [58, 39.0, 1.0], [57, 17.0, 1.0], [56, 10.0, 0.6], [55, 10.0, 0.6], [54, 11.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",2,30-2,Finalist,0,3
Fellows Mill|girls,Fellows Mill,girls,4A,6,91.10000000000002,-2.0,10.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 17.0, 1.0], [57, 38.0, 1.0], [56, 24.0, 0.6], [55, 9.0, 0.6], [54, 9.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 3.0, 0.3]]",12,23-6,Octofinalist,0,-6
San Borondón East|girls,Borondón Mesa,girls,4A,7,85.0,-0.5999999999999943,11.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 11.0, 1.0], [58, 9.0, 1.0], [57, 26.0, 1.0], [56, 17.0, 0.6], [55, 18.0, 0.6], [54, 8.0, 0.6], [53, 16.0, 0.3], [52, 25.0, 0.3], [51, 3.0, 0.3]]",17,20-8,Octofinalist,0,-10
Averill|girls,Averill,girls,4A,8,84.1,-2.300000000000012,10.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 10.0, 1.0], [57, 11.0, 1.0], [56, 18.0, 0.6], [55, 38.0, 0.6], [54, 27.0, 0.6], [53, 7.0, 0.3], [52, 3.0, 0.3], [51, 1.0, 0.3]]",11,22-8,Octofinalist,0,-3
Olive Reach North|girls,Buckeye Ridge,girls,4A,9,71.39999999999999,6.799999999999997,10.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 25.0, 1.0], [57, 16.0, 1.0], [56, 8.0, 0.6], [55, 16.0, 0.6], [54, 10.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",10,29-7,Octofinalist,0,-1
Blackbird Canyon|girls,Tallulah Canyon,girls,4A,10,65.60000000000001,9.200000000000005,17.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 17.0, 1.0], [58, 11.0, 1.0], [57, 10.0, 1.0], [56, 9.0, 0.6], [55, 12.0, 0.6], [54, 12.0, 0.6], [53, 9.0, 0.3], [52, 13.0, 0.3], [51, 4.0, 0.3]]",13,22-11,Quarterfinalist,0,-3
Manuel Cordero|girls,Sotomayor,girls,4A,11,65.39999999999999,3.499999999999993,10.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 10.0, 1.0], [57, 16.0, 1.0], [56, 8.0, 0.6], [55, 9.0, 0.6], [54, 24.0, 0.6], [53, 11.0, 0.3], [52, 5.0, 0.3], [51, 0.0, 0.3]]",7,23-7,Octofinalist,0,4
Andrés Valera|girls,Basalt,girls,4A,12,61.8,11.199999999999996,16.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 16.0, 1.0], [58, 16.0, 1.0], [57, 10.0, 1.0], [56, 9.0, 0.6], [55, 10.0, 0.6], [54, 13.0, 0.6], [53, 2.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",5,25-4,Quarterfinalist,0,7
Beacon Hill|girls,Beacon Hill,girls,4A,13,55.2,7.700000000000003,13.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 13.0, 1.0], [58, 10.0, 1.0], [57, 10.0, 1.0], [56, 11.0, 0.6], [55, 10.0, 0.6], [54, 10.0, 0.6], [53, 2.0, 0.3], [52, 1.0, 0.3], [51, 9.0, 0.3]]",14,24-9,Octofinalist,0,-1
Tunnel Diggings|girls,Tunnel Diggings,girls,4A,14,54.900000000000006,3.0,11.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 11.0, 1.0], [58, 9.0, 1.0], [57, 10.0, 1.0], [56, 11.0, 0.6], [55, 10.0, 0.6], [54, 16.0, 0.6], [53, 1.0, 0.3], [52, 4.0, 0.3], [51, 4.0, 0.3]]",16,20-9,Round of 32,0,-2
Fort Salish|girls,Fort Weller,girls,4A,15,54.7,-1.3999999999999986,11.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 11.0, 1.0], [58, 8.0, 1.0], [57, 9.0, 1.0], [56, 10.0, 0.6], [55, 10.0, 0.6], [54, 7.0, 0.6], [53, 17.0, 0.3], [52, 16.0, 0.3], [51, 2.0, 0.3]]",31,18-14,Round of 32,0,-16
Telfair|girls,Pacersburg,girls,4A,16,54.60000000000001,4.899999999999999,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 16.0, 1.0], [57, 11.0, 1.0], [56, 5.0, 0.6], [55, 16.0, 0.6], [54, 2.0, 0.6], [53, 2.0, 0.3], [52, 4.0, 0.3], [51, 10.0, 0.3]]",21,17-13,Round of 32,0,-5
Isabel Montalvo|girls,Magnolia Park,girls,4A,17,53.8,-11.0,6.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 6.0, 1.0], [58, 6.0, 1.0], [57, 10.0, 1.0], [56, 11.0, 0.6], [55, 9.0, 0.6], [54, 10.0, 0.6], [53, 25.0, 0.3], [52, 10.0, 0.3], [51, 11.0, 0.3]]",25,19-17,Parastate,0,-8
Marcus Price North|girls,Driftwood,girls,4A,18,53.4,12.6,16.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 16.0, 1.0], [58, 10.0, 1.0], [57, 10.0, 1.0], [56, 1.0, 0.6], [55, 7.0, 0.6], [54, 8.0, 0.6], [53, 10.0, 0.3], [52, 8.0, 0.3], [51, 8.0, 0.3]]",8,25-5,Quarterfinalist,0,10
Yuri Kochiyama|girls,Kochiyama,girls,4A,19,52.30000000000001,-2.79999999999999,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 0.0, 1.0], [57, 13.0, 1.0], [56, 10.0, 0.6], [55, 7.0, 0.6], [54, 7.0, 0.6], [53, 9.0, 0.3], [52, 20.0, 0.3], [51, 24.0, 0.3]]",45,14-19,Octofinalist,0,-26
Fellows Mill Civic Leadership Academy|girls,Millworks,girls,4A,20,51.0,-6.5,2.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 2.0, 1.0], [58, 10.0, 1.0], [57, 9.0, 1.0], [56, 10.0, 0.6], [55, 10.0, 0.6], [54, 16.0, 0.6], [53, 10.0, 0.3], [52, 8.0, 0.3], [51, 10.0, 0.3]]",35,10-18,Parastate,0,-15
Evelyn Booker|girls,Taft,girls,4A,21,50.6,3.3000000000000043,8.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 8.0, 1.0], [58, 11.0, 1.0], [57, 10.0, 1.0], [56, 11.0, 0.6], [55, 7.0, 0.6], [54, 9.0, 0.6], [53, 0.0, 0.3], [52, 8.0, 0.3], [51, 10.0, 0.3]]",18,22-6,Round of 32,0,3
Orellana Foundry High|girls,Grizzly Gulch,girls,4A,22,50.3,-9.999999999999991,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 10.0, 1.0], [57, 10.0, 1.0], [56, 16.0, 0.6], [55, 9.0, 0.6], [54, 12.0, 0.6], [53, 8.0, 0.3], [52, 8.0, 0.3], [51, 11.0, 0.3]]",60,3-19,Sectionals,0,-38
Depot High|girls,Passaic,girls,4A,23,48.2,7.799999999999997,11.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 11.0, 1.0], [58, 8.0, 1.0], [57, 10.0, 1.0], [56, 8.0, 0.6], [55, 10.0, 0.6], [54, 8.0, 0.6], [53, 0.0, 0.3], [52, 3.0, 0.3], [51, 9.0, 0.3]]",28,19-13,Round of 32,0,-5
Costa Verde|girls,Costa Verde,girls,4A,24,47.8,-1.7999999999999972,3.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 12.0, 1.0], [57, 7.0, 1.0], [56, 12.0, 0.6], [55, 13.0, 0.6], [54, 18.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",43,11-17,Parastate,0,-19
Tule|girls,New Bergen,girls,4A,25,44.6,-10.800000000000011,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 7.0, 1.0], [57, 9.0, 1.0], [56, 16.0, 0.6], [55, 0.0, 0.6], [54, 12.0, 0.6], [53, 7.0, 0.3], [52, 5.0, 0.3], [51, 24.0, 0.3]]",47,11-17,Semi-Conference,0,-22
Barlowe County High|girls,Barlowe County,girls,4A,26,43.6,-5.499999999999993,3.0,43,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 7.0, 1.0], [57, 9.0, 1.0], [56, 13.0, 0.6], [55, 8.0, 0.6], [54, 9.0, 0.6], [53, 3.0, 0.3], [52, 8.0, 0.3], [51, 11.0, 0.3]]",24,16-14,Parastate,0,2
Emilia Jansen|girls,Sharpstown,girls,4A,27,42.1,6.400000000000006,10.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 13.0, 1.0], [57, 8.0, 1.0], [56, 0.0, 0.6], [55, 4.0, 0.6], [54, 2.0, 0.6], [53, 12.0, 0.3], [52, 10.0, 0.3], [51, 3.0, 0.3]]",26,17-12,Round of 32,0,1
