program_id,gender,2083,2086,change,program_name,group
Los Robles|girls,girls,48,51,-3,Los Robles,7A
Lower Lake High|boys,boys,36,18,18,Lower Lake,8A
Lower Lake High|girls,girls,9,9,0,Lower Lake,8A
Lucía Quiñones|boys,boys,35,36,-1,Edgewater,4A
Lucía Quiñones|girls,girls,53,23,30,Edgewater,4A
Lucía Villaseñor|boys,boys,8,42,-34,Glen Park,6A
Lucía Villaseñor|girls,girls,4,52,-48,Glen Park,6A
Lyle High|boys,boys,57,18,39,Lyle,1A
Lyle High|girls,girls,39,21,18,Lyle,1A
Mabry Township|boys,boys,20,32,-12,Mabry Township,Group 3
Mabry Township|girls,girls,14,12,2,Mabry Township,Group 3
Mabryville|boys,boys,7,22,-15,Virginia City,Group 3
Mabryville|girls,girls,4,15,-11,Virginia City,Group 3
Madison|boys,boys,28,5,23,Governor Woods,2A
Madison|girls,girls,22,5,17,Governor Woods,2A
Madrigal Maritime Academy|boys,boys,33,54,-21,Maritime,6A
Madrigal Maritime Academy|girls,girls,71,55,16,Maritime,6A
Madrigal West Bench|boys,boys,66,36,30,Benchlands,5A
Madrigal West Bench|girls,girls,62,40,22,Benchlands,5A
Madrigal|boys,boys,60,38,22,Madrigal,8A
Madrigal|girls,girls,30,48,-18,Madrigal,8A
Mae Jemison|boys,boys,59,70,-11,Jemison,Group 1
Mae Jemison|girls,girls,68,62,6,Jemison,Group 1
Maksim Karev|boys,boys,65,59,6,Excelsior,4A
Maksim Karev|girls,girls,69,56,13,Excelsior,4A
Malad County Christian|boys,boys,14,11,3,Sixmile,Group 3
Malad County Christian|girls,girls,16,19,-3,Sixmile,Group 3
Manuel Cordero|boys,boys,8,5,3,Sotomayor,4A
Manuel Cordero|girls,girls,15,7,8,Sotomayor,4A
Manuel Robles|boys,boys,10,7,3,Asteroid City,8A
Manuel Robles|girls,girls,17,12,5,Asteroid City,8A
Manzanita Junction|boys,boys,26,16,10,Manzanita Junction,1A
Manzanita Junction|girls,girls,28,22,6,Manzanita Junction,1A
Manzanita Ridge|boys,boys,29,17,12,Manzanita,6A
Manzanita Ridge|girls,girls,17,16,1,Manzanita,6A
Marcus Langston North|boys,boys,29,36,-7,Garfield,3A
Marcus Langston North|girls,girls,12,31,-19,Garfield,3A
Marcus Langston|boys,boys,6,13,-7,Hayes,6A
Marcus Langston|girls,girls,12,1,11,Hayes,6A
Marcus Mercer|boys,boys,34,22,12,Evenfall,6A
Marcus Mercer|girls,girls,31,45,-14,Evenfall,6A
Marcus Price North|boys,boys,52,4,48,Driftwood,4A
Marcus Price North|girls,girls,22,8,14,Driftwood,4A
Marian Browne|boys,boys,18,8,10,Riverview,Group 3
Marian Browne|girls,girls,7,10,-3,Riverview,Group 3
Marian Cross|boys,boys,34,41,-7,Quail Hollow,Group 1
Marian Cross|girls,girls,29,16,13,Quail Hollow,Group 1
Marina Moroz North|boys,boys,14,26,-12,B. Harrison,7A
Marina Moroz North|girls,girls,42,30,12,B. Harrison,7A
Marina Moroz|boys,boys,10,49,-39,Cleveland,6A
Marina Moroz|girls,girls,19,64,-45,Cleveland,6A
Marlow County|boys,boys,32,56,-24,Marlow County,1A
Marlow County|girls,girls,50,68,-18,Marlow County,1A
Marsh Depot|boys,boys,58,85,-27,Jersey City,9A
Marsh Depot|girls,girls,11,79,-68,Jersey City,9A
Marshdale|boys,boys,21,28,-7,Fort Lassiter,Group 3
Marshdale|girls,girls,24,31,-7,Fort Lassiter,Group 3
Martin Luther|boys,boys,63,67,-4,King,1A
Martin Luther|girls,girls,74,56,18,King,1A
Matteo Dahl|boys,boys,26,24,2,Bywater,7A
Matteo Dahl|girls,girls,14,26,-12,Bywater,7A
McCrory|boys,boys,75,82,-7,McCrory,1A
McCrory|girls,girls,83,84,-1,McCrory,1A
McLoughlin High|boys,boys,63,48,15,McLoughlin,2A
McLoughlin High|girls,girls,70,60,10,McLoughlin,2A
Mercer City Technical Arts Academy|boys,boys,41,47,-6,Twin Mills,9A
Mercer City Technical Arts Academy|girls,girls,48,50,-2,Twin Mills,9A
Mercer City|boys,boys,58,53,5,Mercer City,7A
Mercer City|girls,girls,68,48,20,Mercer City,7A
Mercy Academy|boys,boys,39,62,-23,Natchez Mercy,Group 3
Mercy Academy|girls,girls,58,48,10,Natchez Mercy,Group 3
Meridian Regional|boys,boys,6,9,-3,Meridian Regional,2A
Meridian Regional|girls,girls,18,3,15,Meridian Regional,2A
Meridia|girls,girls,53,37,16,Meridia,Group 3
Mesa Dorada|boys,boys,69,72,-3,Mesa Dorada,8A
Mesa Dorada|girls,girls,64,79,-15,Mesa Dorada,8A
Metropolitan Country Day School|girls,girls,61,1,60,Metropolitan Country Day,5A
Mikel Echevarria|boys,boys,69,73,-4,Fir Valley,Group 1
Mikel Echevarria|girls,girls,72,73,-1,Fir Valley,Group 1
Mikel Garmendia|boys,boys,28,21,7,Homeland,Group 2
Mikel Garmendia|girls,girls,12,4,8,Homeland,Group 2
Mikel Zubieta|boys,boys,11,44,-33,South Rim,2A
Mikel Zubieta|girls,girls,29,28,1,South Rim,2A
Mikhail Sidorov|boys,boys,46,61,-15,Cap Rouge,6A
Mikhail Sidorov|girls,girls,45,70,-25,Cap Rouge,6A
Mila Chernov North|boys,boys,63,56,7,Siberia,4A
Mila Chernov North|girls,girls,44,51,-7,Siberia,4A
Mila Melnick|boys,boys,25,44,-19,Sea Cliff,5A
Mila Melnick|girls,girls,22,46,-24,Sea Cliff,5A
Mill Creek|boys,boys,42,35,7,Mill Creek,3A
Mill Creek|girls,girls,33,22,11,Mill Creek,3A
Milldale Union|boys,boys,3,60,-57,Sotkamo Union,Group 3
Milldale Union|girls,girls,3,69,-66,Sotkamo Union,Group 3
Millport|boys,boys,10,11,-1,Vonjo City,Group 2
Millport|girls,girls,19,24,-5,Vonjo City,Group 2
Millview|boys,boys,6,18,-12,Kuusamo,Group 3
Millview|girls,girls,5,18,-13,Kuusamo,Group 3
Minnesota City|boys,boys,11,8,3,Minnesota City,8A
Minnesota City|girls,girls,8,1,7,Minnesota City,8A
Mirage Crossing|boys,boys,2,14,-12,Mirage Crossing,Group 3
Mirage Crossing|girls,girls,1,5,-4,Mirage Crossing,Group 3
Miren Garmendia|boys,boys,47,58,-11,Ibarra,Group 2
Miren Garmendia|girls,girls,37,43,-6,Ibarra,Group 2
Mission Bay|boys,boys,39,55,-16,Mission Bay,9A
Mission Bay|girls,girls,79,64,15,Mission Bay,9A
Mission Ridge|boys,boys,38,28,10,Mission Ridge,2A
Mission Ridge|girls,girls,59,34,25,Mission Ridge,2A
Mission Terrace North|girls,girls,67,65,2,Ortega Terrace,7A
Mission Terrace|boys,boys,24,38,-14,Mission Terrace,7A
Mission Terrace|girls,girls,19,40,-21,Mission Terrace,7A
Money|boys,boys,21,52,-31,Money,Group 2
Money|girls,girls,45,60,-15,Money,Group 2
Monte Blanco|boys,boys,8,11,-3,Monte Blanco,3A
Monte Blanco|girls,girls,5,12,-7,Monte Blanco,3A
Montelago|boys,boys,27,30,-3,Montelago,8A
Montelago|girls,girls,39,41,-2,Montelago,8A
Moriarty|boys,boys,38,45,-7,Moriarty,6A
Moriarty|girls,girls,43,60,-17,Moriarty,6A
Mother Lode|boys,boys,62,67,-5,Siskiyou Valley,4A
Mother Lode|girls,girls,67,59,8,Siskiyou Valley,4A
Mount Horeb|boys,boys,38,46,-8,Mount Horeb,4A
Mount Horeb|girls,girls,37,48,-11,Mount Horeb,4A
Mountain Gate|boys,boys,44,33,11,Mountain Gate,3A
Mountain Gate|girls,girls,29,27,2,Mountain Gate,3A
Mountain View High|boys,boys,45,73,-28,Mountain View,8A
Mountain View High|girls,girls,49,80,-31,Mountain View,8A
Muskogee|boys,boys,63,49,14,Muskogee,Group 2
Muskogee|girls,girls,67,45,22,Muskogee,Group 2
Nadia Chernov North|boys,boys,63,70,-7,Roosevelt,8A
Nadia Chernov North|girls,girls,63,73,-10,Roosevelt,8A
Nadia Chernov|boys,boys,15,5,10,C. Coolidge,6A
Nadia Chernov|girls,girls,16,15,1,C. Coolidge,6A
Nadia Sidorov|boys,boys,45,48,-3,Ride,6A
Nadia Sidorov|girls,girls,41,51,-10,Ride,6A
Naomi Ellison|boys,boys,22,19,3,Starfield,6A
Naomi Ellison|girls,girls,24,11,13,Starfield,6A
Naomi Moss|boys,boys,76,61,15,Meyerland,5A
Naomi Moss|girls,girls,80,82,-2,Meyerland,5A
Naomi Price|boys,boys,54,61,-7,Crown Paper,Group 2
Naomi Price|girls,girls,54,61,-7,Crown Paper,Group 2
Naomi Ward|boys,boys,12,8,4,Golden State,6A
Naomi Ward|girls,girls,15,7,8,Golden State,6A
Nathaniel Cross North|boys,boys,17,18,-1,Miles Davis,5A
Nathaniel Cross North|girls,girls,55,32,23,Miles Davis,5A
Nathaniel Cross|boys,boys,5,6,-1,Veles Harbor,7A
Nathaniel Cross|girls,girls,9,3,6,Veles Harbor,7A
Nathaniel Ward|girls,girls,30,69,-39,Juniper Agricultural,7A
Navrang|boys,boys,55,57,-2,Navrang,6A
Navrang|girls,girls,70,57,13,Navrang,6A
Naylor City|boys,boys,57,64,-7,Naylor City,2A
Naylor City|girls,girls,75,57,18,Naylor City,2A
Naylors Landing|boys,boys,23,7,16,Naylors Landing,Group 3
Naylors Landing|girls,girls,17,17,0,Naylors Landing,Group 3
Nerea Urrutia|boys,boys,44,27,17,Blue Valley,Group 3
Nerea Urrutia|girls,girls,31,41,-10,Blue Valley,Group 3
Netherwood|boys,boys,13,1,12,Netherwood,2A
Netherwood|girls,girls,5,6,-1,Netherwood,2A
New Baltimore|boys,boys,58,63,-5,New Baltimore,Group 2
New Baltimore|girls,girls,66,62,4,New Baltimore,Group 2
New Hope Christian|boys,boys,45,39,6,New Hope Christian,1A
New Hope Christian|girls,girls,38,40,-2,New Hope Christian,1A
New Leiden Classical Academy|boys,boys,58,71,-13,Vermeer,3A
New Leiden Classical Academy|girls,girls,42,70,-28,Vermeer,3A
New Leiden|boys,boys,36,30,6,New Leiden,3A
New Leiden|girls,girls,20,16,4,New Leiden,3A
Newark River North|boys,boys,32,58,-26,River North,3A
Newark River North|girls,girls,41,59,-18,River North,3A
Newark River|boys,boys,36,35,1,Newark River,2A
Newark River|girls,girls,48,50,-2,Newark River,2A
Nicodemus|boys,boys,25,29,-4,Nicodemus,Group 3
Nicodemus|girls,girls,22,21,1,Nicodemus,Group 3
Nicolás Ordoñez|boys,boys,9,5,4,Rockridge,9A
Nicolás Ordoñez|girls,girls,3,2,1,Rockridge,9A
Nicolás Quiñones|boys,boys,33,19,14,Stonehaven,8A
Nicolás Quiñones|girls,girls,67,36,31,Stonehaven,8A
Nicolás Treviño|boys,boys,31,21,10,Valera,1A
Nicolás Treviño|girls,girls,19,18,1,Valera,1A
Nicolás Villalba|boys,boys,46,25,21,Temescal,8A
Nicolás Villalba|girls,girls,40,23,17,Temescal,8A
Nikolai Markov North|boys,boys,16,3,13,Marigny,6A
Nikolai Markov North|girls,girls,20,3,17,Marigny,6A
Nikolai Markov|boys,boys,10,14,-4,Christian Brothers,7A
Nikolai Markov|girls,girls,34,9,25,Christian Brothers,7A
Nikolai Orlov|boys,boys,16,13,3,Mater Dei,9A
Nikolai Orlov|girls,girls,18,16,2,Mater Dei,9A
Ninemile|boys,boys,38,63,-25,Ninemile,Group 3
Ninemile|girls,girls,20,70,-50,Ninemile,Group 3
Norbrook|boys,boys,67,67,0,Norbrook,3A
Norbrook|girls,girls,58,61,-3,Norbrook,3A
Norfolk Central|boys,boys,27,51,-24,Norfolk,Group 2
Norfolk Central|girls,girls,52,42,10,Norfolk,Group 2
Norstead|boys,boys,60,50,10,Norstead,Group 3
Norstead|girls,girls,66,43,23,Norstead,Group 3
North Antler Regional|boys,boys,53,27,26,North Antler Regional,2A
North Antler Regional|girls,girls,46,22,24,North Antler Regional,2A
North Fork|boys,boys,18,45,-27,Dry Fork,8A
North Fork|girls,girls,29,43,-14,Dry Fork,8A
North Valley Christian|boys,boys,54,45,9,Trailsend,3A
North Valley Christian|girls,girls,39,60,-21,Trailsend,3A
Northgate|boys,boys,49,41,8,Northgate,8A
Northgate|girls,girls,46,60,-14,Northgate,8A
Northrup I-50 Technical|boys,boys,48,34,14,Northrup Tech,Group 3
Northrup I-50 Technical|girls,girls,47,46,1,Northrup Tech,Group 3
Northside Christian North|boys,boys,7,3,4,Toussaint,Group 2
Northside Christian North|girls,girls,16,2,14,Toussaint,Group 2
Novak|boys,boys,33,25,8,Novak,3A
Novak|girls,girls,37,20,17,Novak,3A
Nyssa High|boys,boys,10,12,-2,Nyssa,2A
Nyssa High|girls,girls,12,19,-7,Nyssa,2A
Octavia Butler|boys,boys,84,72,12,Butler,9A
Octavia Butler|girls,girls,72,70,2,Butler,9A
Odellville|boys,boys,47,61,-14,Odellville,1A
Odellville|girls,girls,66,71,-5,Odellville,1A
Oksana Petrov|boys,boys,30,7,23,Oak Forest,Group 2
Oksana Petrov|girls,girls,32,14,18,Oak Forest,Group 2
Oksana Romanov|boys,boys,50,52,-2,Archbishop Gregory,8A
Oksana Romanov|girls,girls,36,67,-31,Archbishop Gregory,8A
Olive Head|boys,boys,4,11,-7,Olive Head,8A
Olive Head|girls,girls,43,26,17,Olive Head,8A
Olive Reach North|boys,boys,19,8,11,Buckeye Ridge,4A
Olive Reach North|girls,girls,21,10,11,Buckeye Ridge,4A
Olive Reach|boys,boys,40,23,17,Mendelssohn,5A
Olive Reach|girls,girls,11,18,-7,Mendelssohn,5A
Olivet County|boys,boys,58,21,37,Olivet County,8A
Olivet County|girls,girls,11,30,-19,Olivet County,8A
Olivet Regional|boys,boys,30,50,-20,Silva,3A
Olivet Regional|girls,girls,30,58,-28,Silva,3A
Ontario High|boys,boys,41,52,-11,Ontario,5A
Ontario High|girls,girls,52,28,24,Ontario,5A
Opal Avery North|boys,boys,2,4,-2,Bush,5A
Opal Avery North|girls,girls,3,3,0,Bush,5A
Opal Avery|boys,boys,27,41,-14,Ford,5A
Opal Avery|girls,girls,13,61,-48,Ford,5A
Opal Stokes|boys,boys,71,66,5,Dry Creek Co-op,5A
Opal Stokes|girls,girls,51,73,-22,Dry Creek Co-op,5A
Opal Tillman|boys,boys,18,20,-2,Granite,Group 1
Opal Tillman|girls,girls,20,34,-14,Granite,Group 1
Orchard Gate North|boys,boys,28,14,14,Bois Neuf,6A
Orchard Gate North|girls,girls,35,22,13,Bois Neuf,6A
Orchard Gate|boys,boys,56,27,29,Bellefontaine,7A
Orchard Gate|girls,girls,25,36,-11,Bellefontaine,7A
Orchard Hill|boys,boys,10,18,-8,West Valderra,9A
Orchard Hill|girls,girls,27,40,-13,West Valderra,9A
Orellana Canal View|boys,boys,11,15,-4,Canal View,9A
Orellana Canal View|girls,girls,7,4,3,Canal View,9A
Orellana Foundry High|boys,boys,4,64,-60,Grizzly Gulch,4A
Orellana Foundry High|girls,girls,4,60,-56,Grizzly Gulch,4A
Orellana School of Commerce|boys,boys,30,61,-31,Malpais,9A
Orellana School of Commerce|girls,girls,33,81,-48,Malpais,9A
Orellana Treasure Valley|boys,boys,55,80,-25,Treasure Valley,9A
Orellana Treasure Valley|girls,girls,61,65,-4,Treasure Valley,9A
Orellana|boys,boys,48,22,26,Orellana Central,8A
Orellana|girls,girls,13,35,-22,Orellana Central,8A
Orlova|boys,boys,47,15,32,Orlova,4A
Orlova|girls,girls,38,32,6,Orlova,4A
Oscar Michaeux|boys,boys,65,43,22,Michaeux,Group 3
Oscar Michaeux|girls,girls,65,55,10,Michaeux,Group 3
Oskar Bellini|boys,boys,4,7,-3,Notre Dame,9A
Oskar Bellini|girls,girls,2,5,-3,Notre Dame,9A
Oskar Weiss|boys,boys,66,71,-5,Waldo,8A
Oskar Weiss|girls,girls,68,61,7,Waldo,8A
Ostrander Union|boys,boys,11,8,3,Ostrander Union,3A
Ostrander Union|girls,girls,13,7,6,Ostrander Union,3A
Owl Canyon|boys,boys,50,47,3,Owl Canyon,3A
Owl Canyon|girls,girls,67,44,23,Owl Canyon,3A
Pacific Friends School|boys,boys,14,5,9,Pacific Friends,Group 2
Pacific Friends School|girls,girls,3,3,0,Pacific Friends,Group 2
Pacific Gate|boys,boys,2,4,-2,Pacific Gate,8A
Pacific Gate|girls,girls,2,2,0,Pacific Gate,8A
Paddock County|boys,boys,20,20,0,Paddock County,8A
Paddock County|girls,girls,33,16,17,Paddock County,8A
Paddock Institute|boys,boys,17,72,-55,Paddock Tech,2A
Paddock Institute|girls,girls,40,59,-19,Paddock Tech,2A
Parkside|boys,boys,12,15,-3,Parkside,7A
Parkside|girls,girls,47,24,23,Parkside,7A
Paul Robeson|boys,boys,32,33,-1,Robeson,Group 1
Paul Robeson|girls,girls,11,63,-52,Robeson,Group 1
Pauli Booker|boys,boys,54,50,4,Nightfall,6A
Pauli Booker|girls,girls,33,48,-15,Nightfall,6A
Pavel Kovalenko|boys,boys,74,75,-1,Coles Creek,Group 1
Pavel Kovalenko|girls,girls,74,71,3,Coles Creek,Group 1
Pear Slough|girls,girls,84,72,12,Pear Slough,5A
Pellburg|boys,boys,71,67,4,Pellburg,2A
Pellburg|girls,girls,65,67,-2,Pellburg,2A
Pellford|boys,boys,23,11,12,Pellford,1A
Pellford|girls,girls,37,30,7,Pellford,1A
Pendleton High|boys,boys,4,5,-1,Pendleton,5A
Pendleton High|girls,girls,26,6,20,Pendleton,5A
Peregrine School|boys,boys,6,40,-34,Peregrine,3A
Peregrine School|girls,girls,36,25,11,Peregrine,3A
Perryville Civic Leadership Academy|boys,boys,24,70,-46,Perry Green,5A
Perryville Civic Leadership Academy|girls,girls,33,81,-48,Perry Green,5A
Petersburg High|boys,boys,20,6,14,Brown,Group 2
Petersburg High|girls,girls,21,16,5,Brown,Group 2
Petra Bianchi|boys,boys,41,53,-12,Perryville,6A
Petra Bianchi|girls,girls,61,67,-6,Perryville,6A
Petra Jansen|boys,boys,7,25,-18,Southern Pacific Tech,9A
Petra Jansen|girls,girls,36,24,12,Southern Pacific Tech,9A
Petra Weiss North|boys,boys,37,29,8,Las Colinas,4A
Petra Weiss North|girls,girls,13,39,-26,Las Colinas,4A
Pierre|boys,boys,24,16,8,Pierre,Group 2
Pierre|girls,girls,38,18,20,Pierre,Group 2
Pilot Rock High|boys,boys,73,51,22,Pilot Rock,1A
Pilot Rock High|girls,girls,52,34,18,Pilot Rock,1A
Pine Eagle High|boys,boys,44,15,29,Pine Eagle,2A
Pine Eagle High|girls,girls,3,11,-8,Pine Eagle,2A
Pine Siding|boys,boys,53,32,21,Pine,1A
Pine Siding|girls,girls,81,73,8,Pine,1A
Pinecrest School|boys,boys,65,62,3,Pinecrest,3A
Pinecrest School|girls,girls,65,43,22,Pinecrest,3A
Plainfield Science|boys,boys,5,9,-4,Plainfield,8A
Plainfield Science|girls,girls,21,7,14,Plainfield,8A
Pomar|boys,boys,69,55,14,Pomar,3A
Pomar|girls,girls,66,62,4,Pomar,3A
Port Meridian Polytechnic|boys,boys,34,49,-15,Port Meridian North,2A
Port Meridian Polytechnic|girls,girls,9,36,-27,Port Meridian North,2A
Port Meridian South|boys,boys,16,58,-42,Port Meridian South,7A
Port Meridian South|girls,girls,15,70,-55,Port Meridian South,7A
Port Meridian West|boys,boys,1,2,-1,Port Meridian Central,9A
Port Meridian West|girls,girls,6,6,0,Port Meridian Central,9A
Port Veles Agricultural Sciences Academy|boys,boys,36,55,-19,Biden,5A
Port Veles Agricultural Sciences Academy|girls,girls,20,55,-35,Biden,5A
Port Veles Civic Academy|boys,boys,15,10,5,Henson Prep,7A
Port Veles Civic Academy|girls,girls,7,14,-7,Henson Prep,7A
Port Veles Civic Leadership Academy|boys,boys,20,24,-4,Severn,6A
Port Veles Civic Leadership Academy|girls,girls,11,10,1,Severn,6A
Port Veles East|boys,boys,35,8,27,Clinton,7A
Port Veles East|girls,girls,44,17,27,Clinton,7A
Port Veles Foundry High|boys,boys,17,5,12,Seawall,8A
Port Veles Foundry High|girls,girls,1,5,-4,Seawall,8A
Port Veles International Academy|boys,boys,12,6,6,Veles Park,3A
Port Veles International Academy|girls,girls,7,6,1,Veles Park,3A
Port Veles|boys,boys,52,37,15,Coltrane,5A
Port Veles|girls,girls,41,53,-12,Coltrane,5A
Porterfield|boys,boys,1,3,-2,Porterfield,2A
Porterfield|girls,girls,8,7,1,Porterfield,2A
Powder Valley High|boys,boys,58,51,7,Powder Valley,2A
Powder Valley High|girls,girls,43,48,-5,Powder Valley,2A
Presentation Academy|boys,boys,21,18,3,Garrow North,3A
Presentation Academy|girls,girls,34,36,-2,Garrow North,3A
Providence Academy North|boys,boys,1,2,-1,Minidoka,Group 2
Providence Academy North|girls,girls,4,6,-2,Minidoka,Group 2
Providence Academy Valley|boys,boys,4,24,-20,Meridian Valley,3A
Providence Academy Valley|girls,girls,28,23,5,Meridian Valley,3A
Providence Academy|boys,boys,32,6,26,Providence Academy,5A
Providence Academy|girls,girls,6,31,-25,Providence Academy,5A
Prune Siding|boys,boys,56,36,20,Prunedale,2A
Prune Siding|girls,girls,30,46,-16,Prunedale,2A
Prune Springs|boys,boys,25,48,-23,Prune Springs,4A
Prune Springs|girls,girls,55,44,11,Prune Springs,4A
Puerto Alma|boys,boys,21,6,15,Puerto Alma,2A
Puerto Alma|girls,girls,26,16,10,Puerto Alma,2A
Puerto Gallego School of Science and Industry|boys,boys,40,72,-32,Gallego Bay,3A
Puerto Gallego School of Science and Industry|girls,girls,45,71,-26,Gallego Bay,3A
Puerto Gallego|boys,boys,53,60,-7,Puerto Gallego,6A
Puerto Gallego|girls,girls,30,72,-42,Puerto Gallego,6A
Puerto de los Reyes School of Commerce|boys,boys,40,43,-3,Reyes Landing,7A
Puerto de los Reyes School of Commerce|girls,girls,41,52,-11,Reyes Landing,7A
Puerto de los Reyes|boys,boys,85,58,27,Puerto de los Reyes,8A
Puerto de los Reyes|girls,girls,75,64,11,Puerto de los Reyes,8A
Punta del Águila|boys,boys,71,73,-2,Punta del Águila,1A
Punta del Águila|girls,girls,71,36,35,Punta del Águila,1A
Purcell|boys,boys,69,78,-9,Purcell,9A
Purcell|girls,girls,32,84,-52,Purcell,9A
Quarmont|boys,boys,13,4,9,Quarmont,3A
Quarmont|girls,girls,17,3,14,Quarmont,3A
Quincy Union|boys,boys,52,33,19,Quincy,Group 3
Quincy Union|girls,girls,44,22,22,Quincy,Group 3
Rafael Escobedo|boys,boys,78,46,32,Bolton,8A
Rafael Escobedo|girls,girls,59,33,26,Bolton,8A
Raft County Catholic|boys,boys,31,5,26,Raft County Catholic,Group 3
Raft County Catholic|girls,girls,13,9,4,Raft County Catholic,Group 3
Ralph Bellamy|boys,boys,25,51,-26,Bellamy,7A
Ralph Bellamy|girls,girls,62,63,-1,Bellamy,7A
Ralph Booker|boys,boys,21,34,-13,Obama,6A
Ralph Booker|girls,girls,50,38,12,Obama,6A
Ransom City Union|boys,boys,67,63,4,Ransom Pass,1A
Ransom City Union|girls,girls,76,83,-7,Ransom Pass,1A
Ransom Spur|boys,boys,51,71,-20,Río Seco,2A
Ransom Spur|girls,girls,51,75,-24,Río Seco,2A
Ransoms Landing|boys,boys,40,46,-6,Ransoms Landing,1A
Ransoms Landing|girls,girls,15,6,9,Ransoms Landing,1A
Redfork West|boys,boys,39,30,9,Redfork West,6A
Redfork West|girls,girls,65,17,48,Redfork West,6A
Redwood Coast|boys,boys,60,52,8,Bienville,9A
Redwood Coast|girls,girls,39,45,-6,Bienville,9A
Redwood Glen|boys,boys,62,20,42,Redwood Glen,1A
Redwood Glen|girls,girls,53,35,18,Redwood Glen,1A
Renata Adler|boys,boys,46,30,16,Bracken,4A
Renata Adler|girls,girls,50,34,16,Bracken,4A
Rentie Grove|girls,girls,62,54,8,Jamaica,1A
Richmond Technical|girls,girls,58,65,-7,Richmond,Group 2
Rilland|boys,boys,62,23,39,Rilland,Group 3
Rilland|girls,girls,60,26,34,Rilland,Group 3
Rimrock Valley|girls,girls,71,64,7,New Ballard,2A
Rimrock|girls,girls,19,8,11,Rimrock,Group 3
Rio San Juan|boys,boys,19,5,14,Rio San Juan,Group 1
Rio San Juan|girls,girls,14,8,6,Rio San Juan,Group 1
Rita Moreno North|boys,boys,47,59,-12,Gentilly,6A
Rita Moreno North|girls,girls,40,63,-23,Gentilly,6A
Rita Moreno|boys,boys,13,18,-5,Moreno,6A
Rita Moreno|girls,girls,48,14,34,Moreno,6A
River Plain|boys,boys,15,16,-1,Kinnickinny,9A
River Plain|girls,girls,5,28,-23,Kinnickinny,9A
Riverside High|boys,boys,48,30,18,Riverside,5A
Riverside High|girls,girls,40,25,15,Riverside,5A
Rock Springs High|boys,boys,25,17,8,Rock Springs,Group 1
Rock Springs High|girls,girls,27,31,-4,Rock Springs,Group 1
Romare Bearden|boys,boys,40,38,2,Romare Bearden,Group 1
Romare Bearden|girls,girls,15,24,-9,Romare Bearden,Group 1
Romero-Finniski|boys,boys,1,4,-3,Romero-Finniski,7A
Romero-Finniski|girls,girls,3,4,-1,Romero-Finniski,7A
Rosa Castañeda|boys,boys,80,81,-1,Tippecanoe,9A
Rosa Castañeda|girls,girls,76,82,-6,Tippecanoe,9A
Rosa Salcedo|boys,boys,76,62,14,Quarry Workers,8A
Rosa Salcedo|girls,girls,41,39,2,Quarry Workers,8A
Roscoe Bennett North|boys,boys,47,46,1,Narragansett,7A
Roscoe Bennett North|girls,girls,53,43,10,Narragansett,7A
Rostova Junction Technical Arts Academy|boys,boys,23,19,4,Rostova Tech,Group 1
Rostova Junction Technical Arts Academy|girls,girls,49,26,23,Rostova Tech,Group 1
Rostova Junction|boys,boys,2,31,-29,Rostova Junction,Group 2
Rostova Junction|girls,girls,18,21,-3,Rostova Junction,Group 2
Ruby County Catholic|boys,boys,44,30,14,Carlin,Group 2
Ruby County Catholic|girls,girls,31,30,1,Carlin,Group 2
Ruby Stokes North|boys,boys,23,37,-14,Forks Harbor,8A
Ruby Stokes North|girls,girls,50,46,4,Forks Harbor,8A
Ruby Stokes|boys,boys,51,45,6,Klamath,7A
Ruby Stokes|girls,girls,70,44,26,Klamath,7A
Rye Academy of Arts and Letters|boys,boys,65,45,20,Barley Point,5A
Rye Academy of Arts and Letters|girls,girls,78,37,41,Barley Point,5A
Rye|boys,boys,75,73,2,Rye,5A
Rye|girls,girls,74,84,-10,Rye,5A
Ryken|boys,boys,31,53,-22,Ryken,4A
Ryken|girls,girls,36,38,-2,Ryken,4A
Sadie Freeman|boys,boys,22,11,11,High Desert Co-op,Group 1
Sadie Freeman|girls,girls,21,17,4,High Desert Co-op,Group 1
Sage Lake|boys,boys,33,55,-22,Sage Village,Group 3
Sage Lake|girls,girls,6,32,-26,Sage Village,Group 3
Sage Meadows|boys,boys,4,2,2,Galactica Plains,Group 3
Sage Meadows|girls,girls,21,3,18,Galactica Plains,Group 3
Sage Point|boys,boys,9,1,8,California Canyons,3A
Sage Point|girls,girls,2,2,0,California Canyons,3A
Saint Francis|boys,boys,67,38,29,Kingsley,5A
Saint Francis|girls,girls,44,45,-1,Kingsley,5A
Saltbush Reach|boys,boys,22,3,19,Saltbush,Group 3
Saltbush Reach|girls,girls,26,2,24,Saltbush,Group 3
Salvador Figueroa|boys,boys,81,75,6,Vesper,1A
Salvador Figueroa|girls,girls,85,77,8,Vesper,1A
San Aurelio|boys,boys,10,17,-7,San Aurelio,1A
San Aurelio|girls,girls,11,20,-9,San Aurelio,1A
San Borondón Civic Academy|girls,girls,39,29,10,Rumsfeld Hill,7A
San Borondón Country Day School|boys,boys,31,13,18,Hazel Country Day,5A
San Borondón Country Day School|girls,girls,8,8,0,Hazel Country Day,5A
San Borondón East|boys,boys,23,17,6,Borondón Mesa,4A
San Borondón East|girls,girls,10,17,-7,Borondón Mesa,4A
